Latitude,Longitude,Sample Date,ppt,tmax,tmin,pet,soil,def,ppt_3mo,ppt_6mo,tmax_3mo
-25.99136,27.84208,22-01-2014,178.9,28.07,16.279999,134.0,42.0,0.0,432.0,549.1999999999999,28.03333
-24.925278,29.324444,22-01-2014,91.10000000000001,31.429998,18.5,148.5,1.1,62.0,309.1000000000001,465.89999999999986,31.116673
-27.363611,31.783333,22-01-2014,98.7,31.48,20.59,138.6,6.9,44.4,244.79999999999998,410.5000000000001,30.93334
-27.602222,29.942778,22-01-2014,196.5,28.15,15.9,133.5,55.8,0.0,436.90000000000003,602.7000000000003,28.36333
-29.744167,29.905833,22-01-2014,156.70000000000002,27.51,16.31,124.8,53.2,0.0,471.90000000000015,596.7999999999998,27.389997
-26.45,28.085833,22-01-2014,179.9,27.49,15.37,131.3,40.9,0.0,405.69999999999993,530.0,27.55666
-27.671111,27.236944,22-01-2014,124.2,28.76,16.23,133.6,0.8,15.6,310.1000000000001,390.49999999999994,29.46
-34.02861,22.22222,22-01-2014,20.5,26.82,17.949999,127.4,2.2,107.8,108.49999999999991,259.2,26.249996
-34.405833,19.600556,22-01-2014,7.0,26.64,17.47,136.6,7.6,128.7,69.69999999999999,194.29999999999993,26.220001
-27.01011111,26.69808333,23-01-2014,142.70000000000002,29.0,16.94,137.6,0.7,2.0,351.7,425.4000000000001,29.57
-26.905,32.324722,23-01-2014,92.60000000000001,32.66,21.869999,139.1,7.3,50.7,221.69999999999996,361.80000000000007,32.353336
-27.169444,29.233889,23-01-2014,176.8,26.21,13.88,125.3,43.3,0.0,393.90000000000003,538.0,26.44334
-27.00222,28.76528,23-01-2014,180.10000000000002,27.18,14.5199995,128.40001,44.0,0.0,398.0000000000001,541.3000000000001,27.213333
-26.648056,27.089444,23-01-2014,163.70000000000002,28.3,16.07,134.2,22.300001,0.0,391.50000000000006,477.69999999999993,28.653326
-26.970278,27.211111,23-01-2014,148.8,28.439999,16.38,134.3,8.0,0.0,363.6,454.2,28.839994
-26.880278,26.965,23-01-2014,149.20000000000002,28.699999,16.619999,135.6,7.1,0.0,366.3,448.7000000000003,29.186665
-27.38972222,26.46388889,23-01-2014,122.9,29.84,17.51,141.2,0.7,24.5,306.6,381.80000000000007,30.396671
-26.98472222,26.63227778,23-01-2014,144.5,29.179998,17.199999,137.90001,0.8,0.6,358.1,430.5,29.713337
-27.398611,26.614722,23-01-2014,125.4,29.66,17.35,139.8,0.7,20.7,310.50000000000006,391.20000000000016,30.233326
-25.45963889,28.26430556,23-01-2014,162.20000000000002,30.25,17.52,142.2,13.400001,0.0,389.00000000000017,521.5,29.993343
-33.897778,20.012778,23-01-2014,6.800000000000001,31.81,18.199999,161.3,4.1,154.2,53.40000000000002,136.40000000000003,31.25
-25.81048333,27.90955222,24-01-2014,168.9,29.269999,17.31,138.40001,23.4,0.0,414.9,529.3999999999997,29.073326
-29.803611,30.516111,26-01-2014,137.20000000000002,27.99,18.81,125.700005,35.4,0.0,419.70000000000005,552.2000000000002,27.466675
-30.733889,29.828333,27-01-2014,143.8,27.529999,18.44,121.8,40.3,0.0,441.39999999999986,591.0999999999999,27.049988
-26.45,28.085833,27-01-2014,179.9,27.49,15.37,131.3,40.9,0.0,405.69999999999993,530.0,27.55666
-29.160278,26.573333,27-01-2014,100.7,29.529999,16.19,134.40001,0.6,38.7,249.10000000000008,323.9000000000001,30.48
-33.38056,19.30167,27-01-2014,3.9000000000000004,30.289999,15.94,170.6,6.9,165.8,52.20000000000012,135.10000000000005,29.416668
-32.502778,19.535833,27-01-2014,2.6,34.48,17.83,189.5,0.5,187.1,27.29999999999999,51.60000000000009,33.74
-27.01011111,26.69808333,28-01-2014,142.70000000000002,29.0,16.94,137.6,0.7,2.0,351.7,425.4000000000001,29.57
-25.127778,27.628889,28-01-2014,163.10000000000002,31.46,18.98,147.0,9.900001,0.0,393.9000000000001,502.90000000000003,31.443336
-24.69514,27.40906,28-01-2014,158.8,31.82,19.89,149.3,3.8,0.0,398.3999999999999,511.3000000000001,31.799994
-25.73411,27.21422,28-01-2014,194.4,28.859999,16.539999,136.1,47.8,0.0,466.1,564.6999999999999,28.993338
-28.735556,29.820556,28-01-2014,184.20000000000002,29.529999,17.02,130.7,43.2,0.0,414.4,533.0,29.590004
-27.00222,28.76528,28-01-2014,180.10000000000002,27.18,14.5199995,128.40001,44.0,0.0,398.0000000000001,541.3000000000001,27.213333
-26.648056,27.089444,28-01-2014,163.70000000000002,28.3,16.07,134.2,22.300001,0.0,391.50000000000006,477.69999999999993,28.653326
-26.970278,27.211111,28-01-2014,148.8,28.439999,16.38,134.3,8.0,0.0,363.6,454.2,28.839994
-26.880278,26.965,28-01-2014,149.20000000000002,28.699999,16.619999,135.6,7.1,0.0,366.3,448.7000000000003,29.186665
-26.98472222,26.63227778,28-01-2014,144.5,29.179998,17.199999,137.90001,0.8,0.6,358.1,430.5,29.713337
-27.398611,26.614722,28-01-2014,125.4,29.66,17.35,139.8,0.7,20.7,310.50000000000006,391.20000000000016,30.233326
-33.501667,21.624167,28-01-2014,14.0,30.07,15.389999,156.3,0.1,143.0,77.4,162.3000000000001,29.47667
-32.595833,19.009444,28-01-2014,1.8,34.37,18.1,192.2,5.6,189.90001,30.100000000000033,72.50000000000001,33.646667
-25.20639,27.558,29-01-2014,165.5,31.21,18.75,145.8,13.400001,0.0,399.69999999999993,506.4,31.253332
-28.768056,20.720556,29-01-2014,63.400000000000006,35.739998,20.119999,191.90001,0.0,131.7,111.40000000000006,120.50000000000009,36.216667
-33.13083,18.86278,29-01-2014,2.2,33.18,19.1,180.40001,8.3,176.90001,38.400000000000034,106.59999999999997,32.393326
-33.7075,18.97444444,29-01-2014,3.7,32.219997,18.82,180.3,10.0,175.0,50.89999999999996,171.99999999999991,31.203339
-32.94583,18.33667,29-01-2014,1.6,29.98,17.68,169.1,5.3,166.8,26.300000000000043,81.30000000000003,29.373325
-30.13573889,30.67422222,30-01-2014,149.6,28.84,21.77,128.8,42.7,0.0,435.4,592.1999999999998,28.249996
-27.38972222,26.46388889,30-01-2014,122.9,29.84,17.51,141.2,0.7,24.5,306.6,381.80000000000007,30.396671
-33.31388889,19.07472222,30-01-2014,3.1,32.66,18.5,181.3,9.2,176.8,44.39999999999998,129.79999999999984,31.856659
-29.380556,30.2775,31-01-2014,178.3,26.609999,15.69,120.6,77.3,0.0,441.9,580.0000000000001,26.27667
-22.769722,30.886944,03-02-2014,42.2,31.39,20.789999,130.8,5.8,90.4,295.4000000000001,444.4,31.563335
-26.73806,27.59194,03-02-2014,160.10000000000002,27.84,15.78,132.3,21.0,0.0,387.6,491.9000000000001,28.070004
-26.45,28.085833,03-02-2014,179.9,27.49,15.37,131.3,40.9,0.0,405.69999999999993,530.0,27.55666
-33.08883333,19.21878333,03-02-2014,3.3000000000000003,29.67,15.219999,168.40001,6.1,164.3,46.700000000000024,105.80000000000008,28.893332
-28.747778,31.745833,04-02-2014,116.80000000000001,30.47,21.46,136.5,4.6,25.2,313.7000000000001,529.2000000000003,30.243332
-27.398611,26.614722,04-02-2014,125.4,29.66,17.35,139.8,0.7,20.7,310.50000000000006,391.20000000000016,30.233326
-25.45963889,28.26430556,04-02-2014,162.20000000000002,30.25,17.52,142.2,13.400001,0.0,389.00000000000017,521.5,29.993343
-27.495556,26.074722,04-02-2014,111.2,29.76,17.279999,141.0,0.7,35.4,284.99999999999994,345.30000000000007,30.483335
-27.4,26.624722,04-02-2014,125.4,29.66,17.35,139.8,0.7,20.7,310.50000000000006,391.20000000000016,30.233326
-28.760833,17.730278,05-02-2014,7.2,37.3,22.98,205.6,0.0,198.8,23.400000000000023,29.999999999999982,36.756664
-29.161667,23.696389,05-02-2014,82.0,33.57,18.57,167.7,0.1,89.8,180.40000000000003,220.09999999999997,34.350006
-27.01011111,26.69808333,05-02-2014,142.70000000000002,29.0,16.94,137.6,0.7,2.0,351.7,425.4000000000001,29.57
-25.81048333,27.90955222,05-02-2014,168.9,29.269999,17.31,138.40001,23.4,0.0,414.9,529.3999999999997,29.073326
-29.140556,31.391944,05-02-2014,117.4,29.689999,21.49,132.6,7.6,20.1,322.4000000000001,542.9000000000001,29.240011
-28.801278,31.955389,05-02-2014,112.60000000000001,30.3,21.779999,135.8,5.8,28.300001,289.5,509.99999999999966,29.879993
-28.404444,30.013056,05-02-2014,204.20000000000002,28.9,16.57,132.6,46.4,0.0,430.30000000000007,564.8999999999999,29.110008
-29.744167,29.905833,05-02-2014,156.70000000000002,27.51,16.31,124.8,53.2,0.0,471.90000000000015,596.7999999999998,27.389997
-26.970278,27.211111,05-02-2014,148.8,28.439999,16.38,134.3,8.0,0.0,363.6,454.2,28.839994
-26.880278,26.965,05-02-2014,149.20000000000002,28.699999,16.619999,135.6,7.1,0.0,366.3,448.7000000000003,29.186665
-26.98472222,26.63227778,05-02-2014,144.5,29.179998,17.199999,137.90001,0.8,0.6,358.1,430.5,29.713337
-28.116667,26.725278,05-02-2014,101.2,29.42,17.109999,137.3,0.7,41.100002,264.9,338.2999999999999,30.113333
-27.044444,27.005,05-02-2014,143.4,28.74,16.6,135.40001,1.8000001,0.0,352.09999999999997,435.89999999999975,29.25
-29.033333,23.983333,05-02-2014,80.60000000000001,32.96,17.97,157.6,0.2,81.0,191.90000000000003,234.20000000000016,33.816666
-28.69485,28.23487,05-02-2014,138.9,26.55,14.589999,119.6,21.6,0.0,358.4999999999999,456.60000000000014,26.653341
-27.937778,31.209444,06-02-2014,165.70000000000002,28.96,18.47,136.1,26.5,0.0,355.2,555.4000000000001,28.839996
-30.160091,27.40124,06-02-2014,115.30000000000001,28.56,15.559999,126.6,0.90000004,17.0,299.7,402.59999999999997,29.089996
-30.336111,27.359444,06-02-2014,120.2,28.64,15.19,125.4,0.90000004,11.2,301.0000000000001,408.10000000000014,29.143337
-30.830556,26.921389,07-02-2014,110.5,29.179998,15.07,138.1,0.7,33.100002,256.0,346.49999999999994,29.786663
-27.671111,27.236944,07-02-2014,124.2,28.76,16.23,133.6,0.8,15.6,310.1000000000001,390.49999999999994,29.46
-29.658056,25.973333,07-02-2014,77.2,29.46,15.96,138.90001,0.6,65.6,194.50000000000003,251.90000000000015,30.423336
-30.679722,26.7125,07-02-2014,105.7,29.869999,15.71,133.6,0.6,33.2,243.70000000000005,331.70000000000016,30.666668
-29.641944,30.6875,08-02-2014,126.2,29.07,20.279999,129.3,28.0,6.5,368.0999999999999,493.89999999999986,28.486668
-26.648056,27.089444,10-02-2014,163.70000000000002,28.3,16.07,134.2,22.300001,0.0,391.50000000000006,477.69999999999993,28.653326
-26.98472222,26.63227778,10-02-2014,144.5,29.179998,17.199999,137.90001,0.8,0.6,358.1,430.5,29.713337
-31.396,29.2651,10-02-2014,153.60000000000002,28.22,20.359999,121.3,42.9,0.0,418.7999999999999,582.5000000000002,27.856665
-31.554722,29.245556,10-02-2014,157.0,27.019999,19.23,114.5,50.5,0.0,433.80000000000007,611.1999999999998,26.603333
-27.01011111,26.69808333,11-02-2014,142.70000000000002,29.0,16.94,137.6,0.7,2.0,351.7,425.4000000000001,29.57
-25.127778,27.628889,11-02-2014,163.10000000000002,31.46,18.98,147.0,9.900001,0.0,393.9000000000001,502.90000000000003,31.443336
-25.20639,27.558,11-02-2014,165.5,31.21,18.75,145.8,13.400001,0.0,399.69999999999993,506.4,31.253332
-24.69514,27.40906,11-02-2014,158.8,31.82,19.89,149.3,3.8,0.0,398.3999999999999,511.3000000000001,31.799994
-26.970278,27.211111,11-02-2014,148.8,28.439999,16.38,134.3,8.0,0.0,363.6,454.2,28.839994
-26.880278,26.965,11-02-2014,149.20000000000002,28.699999,16.619999,135.6,7.1,0.0,366.3,448.7000000000003,29.186665
-27.802778,28.768333,11-02-2014,155.0,26.46,13.99,121.200005,31.300001,0.0,386.4,509.2,26.73667
-26.98472222,26.63227778,11-02-2014,144.5,29.179998,17.199999,137.90001,0.8,0.6,358.1,430.5,29.713337
-27.935,26.126667,11-02-2014,86.30000000000001,29.779999,16.92,139.7,0.7,57.7,237.80000000000007,299.8000000000002,30.51
-28.116667,26.725278,11-02-2014,101.2,29.42,17.109999,137.3,0.7,41.100002,264.9,338.2999999999999,30.113333
-27.044444,27.005,11-02-2014,143.4,28.74,16.6,135.40001,1.8000001,0.0,352.09999999999997,435.89999999999975,29.25
-29.160278,26.573333,11-02-2014,100.7,29.529999,16.19,134.40001,0.6,38.7,249.10000000000008,323.9000000000001,30.48
-28.883333,27.89,11-02-2014,129.20000000000002,27.06,15.17,120.3,11.5,0.0,348.7,441.50000000000006,27.473333
-30.568333,29.422778,11-02-2014,140.20000000000002,26.22,14.42,117.8,38.4,0.0,414.10000000000014,532.4,26.126663
-30.570833,29.150556,11-02-2014,142.9,25.769999,14.09,116.6,37.5,0.0,421.0999999999998,531.6000000000001,25.853344
-31.104278,29.399722,11-02-2014,152.4,27.89,19.01,120.200005,45.600002,0.0,425.80000000000007,572.8000000000002,27.493332
-28.338333,31.373611,11-02-2014,146.20000000000002,29.279999,19.26,134.6,8.5,0.0,347.8000000000002,568.8000000000002,29.089989
-28.068333,31.55,11-02-2014,125.4,31.26,21.21,140.8,4.1,21.4,296.80000000000007,506.10000000000025,31.039997
-29.161667,23.696389,12-02-2014,82.0,33.57,18.57,167.7,0.1,89.8,180.40000000000003,220.09999999999997,34.350006
-24.39619444,27.08983333,12-02-2014,142.9,32.309998,20.039999,150.5,2.5,14.7,369.30000000000007,467.0999999999999,32.2
-23.658056,31.05,12-02-2014,41.2,32.11,21.08,134.2,0.90000004,95.0,210.6,338.6,31.963339
-23.281,30.54305556,12-02-2014,50.7,30.769999,20.63,130.3,5.7000003,81.700005,282.8,458.70000000000005,30.823318
-24.058889,31.237222,12-02-2014,48.800000000000004,32.03,20.89,134.0,1.0,87.6,233.90000000000003,368.2000000000001,31.789997
-28.75,30.442778,12-02-2014,154.0,30.65,19.029999,138.5,16.4,0.0,366.30000000000007,484.0000000000001,30.583332
-29.161667,30.629722,12-02-2014,157.60000000000002,26.96,16.96,123.9,51.5,0.0,397.5000000000002,546.8000000000001,26.51667
-26.45,28.085833,12-02-2014,179.9,27.49,15.37,131.3,40.9,0.0,405.69999999999993,530.0,27.55666
-27.044444,27.005,12-02-2014,143.4,28.74,16.6,135.40001,1.8000001,0.0,352.09999999999997,435.89999999999975,29.25
-29.615556,27.065278,12-02-2014,112.80000000000001,28.619999,15.7,128.7,0.7,21.5,288.8999999999999,377.0999999999998,29.34667
-31.031389,28.883333,12-02-2014,145.9,27.539999,16.93,118.700005,40.600002,0.0,411.1,529.9999999999999,27.273335
-30.86013889,29.07125,12-02-2014,142.8,27.88,17.43,120.200005,34.5,0.0,405.40000000000003,521.1,27.663336
-30.570833,29.150556,12-02-2014,142.9,25.769999,14.09,116.6,37.5,0.0,421.0999999999998,531.6000000000001,25.853344
-30.77586667,29.03221667,12-02-2014,141.3,27.73,17.02,121.0,31.2,0.0,408.5000000000001,518.8000000000003,27.543331
-32.94583,18.33667,12-02-2014,1.6,29.98,17.68,169.1,5.3,166.8,26.300000000000043,81.30000000000003,29.373325
-28.44555556,32.325,09-04-2014,115.5,27.849998,17.619999,97.0,74.8,0.0,465.19999999999993,746.9,28.853338
-27.4275,28.525833,13-02-2014,160.10000000000002,27.349998,14.559999,126.6,33.9,0.0,387.6,524.5000000000001,27.386658
-34.031944,22.053333,13-02-2014,18.400000000000002,27.51,17.89,131.90001,1.9,114.4,100.60000000000008,224.7,26.959991
-34.329722,18.990278,13-02-2014,5.300000000000001,26.0,17.16,136.7,14.5,128.7,69.00000000000006,233.0000000000001,25.380005
-33.13083,18.86278,13-02-2014,2.2,33.18,19.1,180.40001,8.3,176.90001,38.400000000000034,106.59999999999997,32.393326
-33.897778,20.012778,13-02-2014,6.800000000000001,31.81,18.199999,161.3,4.1,154.2,53.40000000000002,136.40000000000003,31.25
-24.679167,30.8025,14-02-2014,121.10000000000001,25.82,16.21,123.4,90.200005,3.9,453.9999999999999,701.2000000000002,25.929996
-27.935,26.126667,14-02-2014,86.30000000000001,29.779999,16.92,139.7,0.7,57.7,237.80000000000007,299.8000000000002,30.51
-34.039722,22.133333,14-02-2014,19.1,27.32,18.18,130.0,2.1000001,111.700005,103.80000000000001,235.1,26.773335
-34.02861,22.22222,14-02-2014,20.5,26.82,17.949999,127.4,2.2,107.8,108.49999999999991,259.2,26.249996
-25.99136,27.84208,17-02-2014,70.5,26.25,14.0,108.1,17.6,16.800001,339.4,617.3,27.839996
-28.735556,29.820556,17-02-2014,79.10000000000001,28.01,15.07,115.200005,17.9,14.7,318.2,607.7,29.483337
-26.648056,27.089444,17-02-2014,40.7,26.529999,13.71,117.4,12.2,68.6,279.6000000000001,516.8,28.273327
-27.935,26.126667,17-02-2014,38.5,27.73,13.32,131.6,0.7,95.0,172.90000000000006,338.00000000000017,29.866667
-28.1175,26.719444,17-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-28.116667,26.725278,17-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-29.042222,24.6,17-02-2014,32.0,29.929998,14.34,163.0,0.1,132.6,143.3,264.3999999999999,32.493336
-29.033333,23.983333,17-02-2014,32.0,30.56,14.29,167.6,0.2,137.2,150.90000000000003,266.20000000000016,33.06333
-33.818056,19.694722,17-02-2014,45.0,27.97,14.61,142.7,4.2000003,99.4,88.39999999999998,145.79999999999995,30.213339
-33.08883333,19.21878333,17-02-2014,32.7,26.22,11.5199995,146.6,5.4,114.8,67.50000000000003,102.10000000000008,28.30333
-27.01011111,26.69808333,18-02-2014,36.0,27.289999,14.44,125.1,0.7,90.9,248.29999999999998,460.5000000000001,29.169998
-27.602222,29.942778,18-02-2014,92.30000000000001,26.539999,14.04,112.8,39.9,9.2,362.6,688.5000000000002,27.943329
-26.970278,27.211111,18-02-2014,43.0,26.789999,13.96,119.8,6.4,77.3,259.70000000000005,495.7,28.50666
-26.880278,26.965,18-02-2014,39.300000000000004,26.98,14.16,120.9,5.7000003,82.3,259.70000000000005,486.8000000000003,28.769997
-26.98472222,26.63227778,18-02-2014,35.9,27.449999,14.7,125.700005,0.7,91.6,253.00000000000003,465.5,29.33667
-29.160278,26.573333,18-02-2014,55.800000000000004,27.39,12.79,130.8,0.6,77.700005,188.10000000000008,379.6000000000001,29.876667
-29.028629,24.638389,18-02-2014,32.2,29.849998,14.36,162.7,0.1,132.1,143.8,266.2,32.426674
-34.075556,20.145556,18-02-2014,40.5,27.43,15.429999,131.1,4.3,92.1,91.80000000000003,157.30000000000004,29.750006
-32.595833,19.009444,18-02-2014,19.900000000000002,30.65,14.75,162.1,5.1,142.7,40.10000000000004,64.70000000000002,32.883335
-25.45963889,28.26430556,18-02-2014,85.4,28.48,15.929999,115.200005,10.5,31.2,326.60000000000014,604.7,29.856674
-27.495556,26.074722,18-02-2014,35.5,27.949999,14.059999,134.1,0.7,100.3,204.79999999999995,380.50000000000006,29.956669
-29.161667,23.696389,19-02-2014,32.2,30.949999,14.7,173.6,0.1,143.0,147.50000000000003,252.29999999999995,33.56334
-25.81048333,27.90955222,19-02-2014,69.60000000000001,27.48,15.309999,111.9,14.5,36.9,325.9,596.9999999999998,28.943327
-26.905,32.324722,19-02-2014,110.9,30.98,20.76,116.200005,6.9,10.400001,260.79999999999995,449.9000000000001,32.303337
-29.744167,29.905833,19-02-2014,90.0,26.01,14.139999,109.9,41.2,12.5,303.70000000000016,686.2999999999998,27.436665
-27.169444,29.233889,19-02-2014,71.60000000000001,24.59,11.84,105.700005,19.5,13.900001,318.40000000000003,605.9,26.19334
-27.00222,28.76528,19-02-2014,72.3,25.51,12.29,110.0,19.4,16.7,322.0000000000001,610.4000000000001,27.060001
-26.73806,27.59194,19-02-2014,47.300000000000004,25.99,13.19,113.700005,12.400001,60.2,281.20000000000005,537.1000000000001,27.763336
-26.45,28.085833,19-02-2014,68.3,25.63,13.099999,110.200005,17.300001,21.7,323.3999999999999,595.7,27.329992
-29.033333,23.983333,19-02-2014,32.0,30.56,14.29,167.6,0.2,137.2,150.90000000000003,266.20000000000016,33.06333
-28.69485,28.23487,19-02-2014,66.7,24.63,11.509999,110.5,9.8,35.4,256.7999999999999,522.1000000000001,26.476675
-28.883333,27.89,19-02-2014,63.5,24.88,11.91,112.200005,7.8,48.2,241.29999999999998,504.20000000000005,27.116667
-33.7075,18.97444444,19-02-2014,52.900000000000006,28.47,15.24,148.7,8.7,97.200005,92.79999999999997,144.69999999999993,30.566671
-25.57877778,29.12747222,19-02-2014,106.60000000000001,28.05,14.99,117.3,1.3000001,15.900001,328.6,642.2,29.230001
-30.830556,26.921389,20-02-2014,54.7,26.59,12.29,130.1,0.7,78.1,200.7,400.4,29.193329
-28.1175,26.719444,20-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-29.658056,25.973333,20-02-2014,48.5,27.21,12.57,135.2,0.6,89.1,154.00000000000003,300.40000000000015,29.80667
-30.679722,26.7125,20-02-2014,55.7,27.15,12.54,130.7,0.6,77.700005,194.30000000000004,386.70000000000016,29.986668
-30.160091,27.40124,20-02-2014,64.10000000000001,26.16,12.7699995,121.5,0.90000004,60.600002,219.89999999999998,466.29999999999995,28.599997
-30.336111,27.359444,20-02-2014,61.800000000000004,26.25,12.53,122.9,0.90000004,64.200005,223.30000000000013,469.3000000000001,28.653336
-33.31388889,19.07472222,20-02-2014,38.5,29.189999,15.089999,151.90001,8.0,114.200005,71.69999999999997,111.79999999999984,31.206661
-24.925278,29.324444,21-02-2014,90.4,29.31,17.02,120.5,1.1,34.600002,247.20000000000007,554.0999999999999,30.780005
-30.534167,24.961944,21-02-2014,34.7,27.99,13.389999,155.3,0.0,122.3,128.79999999999998,251.59999999999997,31.06333
-29.7775,29.470833,24-02-2014,100.7,23.75,11.42,104.5,37.3,3.3,363.4999999999999,777.6999999999997,25.093336
-29.744167,29.905833,24-02-2014,90.0,26.01,14.139999,109.9,41.2,12.5,303.70000000000016,686.2999999999998,27.436665
-26.45,28.085833,24-02-2014,68.3,25.63,13.099999,110.200005,17.300001,21.7,323.3999999999999,595.7,27.329992
-27.935,26.126667,24-02-2014,38.5,27.73,13.32,131.6,0.7,95.0,172.90000000000006,338.00000000000017,29.866667
-28.1175,26.719444,24-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-28.116667,26.725278,24-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-29.160278,26.573333,24-02-2014,55.800000000000004,27.39,12.79,130.8,0.6,77.700005,188.10000000000008,379.6000000000001,29.876667
-27.01011111,26.69808333,25-02-2014,36.0,27.289999,14.44,125.1,0.7,90.9,248.29999999999998,460.5000000000001,29.169998
-25.127778,27.628889,25-02-2014,61.2,29.65,17.19,122.0,8.6,62.600002,300.9000000000001,562.9000000000001,31.160004
-24.39619444,27.08983333,25-02-2014,57.800000000000004,30.24,18.359999,122.6,2.4,67.6,277.80000000000007,524.1999999999999,31.76
-24.69514,27.40906,25-02-2014,64.2,29.949999,18.26,125.6,3.7,64.4,304.8999999999999,574.6000000000001,31.369993
-27.5275,30.858056,25-02-2014,160.9,26.039999,15.19,105.6,72.8,0.0,426.5999999999999,797.4000000000002,27.373333
-30.733889,29.828333,25-02-2014,77.4,26.42,16.44,113.1,22.9,22.1,287.4999999999999,667.6999999999999,27.436657
-29.987778,29.851667,25-02-2014,90.7,25.48,13.759999,107.8,48.4,10.7,309.59999999999997,696.6000000000001,26.756657
-29.380556,30.2775,25-02-2014,91.9,25.17,13.969999,104.6,66.3,6.4,324.29999999999995,667.5000000000001,26.41667
-26.861111,28.884722,25-02-2014,75.8,25.279999,12.219999,109.4,26.7,14.6,335.2,618.6,26.776665
-26.970278,27.211111,25-02-2014,43.0,26.789999,13.96,119.8,6.4,77.3,259.70000000000005,495.7,28.50666
-26.880278,26.965,25-02-2014,39.300000000000004,26.98,14.16,120.9,5.7000003,82.3,259.70000000000005,486.8000000000003,28.769997
-26.98472222,26.63227778,25-02-2014,35.9,27.449999,14.7,125.700005,0.7,91.6,253.00000000000003,465.5,29.33667
-27.044444,27.005,25-02-2014,40.400000000000006,27.01,14.07,121.6,1.7,83.1,250.89999999999998,475.09999999999974,28.833334
-33.501667,21.624167,25-02-2014,28.3,27.039999,12.559999,133.90001,0.1,107.0,94.80000000000001,182.2000000000001,29.066671
-28.058889,30.373611,25-02-2014,85.5,25.869999,14.23,109.3,34.9,10.3,364.1,683.2,27.413322
-29.161667,23.696389,26-02-2014,32.2,30.949999,14.7,173.6,0.1,143.0,147.50000000000003,252.29999999999995,33.56334
-25.20639,27.558,26-02-2014,58.7,29.449999,16.96,118.200005,11.1,60.2,301.7999999999999,563.9,30.926666
-25.73411,27.21422,26-02-2014,55.2,27.17,14.469999,112.5,17.6,29.9,345.40000000000003,618.0999999999999,28.730003
-26.648056,27.089444,26-02-2014,40.7,26.529999,13.71,117.4,12.2,68.6,279.6000000000001,516.8,28.273327
-28.116667,26.725278,26-02-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-27.671111,27.236944,26-02-2014,46.0,27.09,13.65,122.9,0.7,79.200005,221.60000000000008,435.49999999999994,28.980001
-28.768056,20.720556,26-02-2014,30.6,32.719997,16.57,191.3,0.0,162.2,122.80000000000007,150.00000000000009,35.21
-27.356667,27.286389,26-02-2014,46.300000000000004,26.949999,13.7699995,120.6,0.8,76.6,236.20000000000007,459.5,28.696655
-30.13573889,30.67422222,27-02-2014,87.5,27.439999,19.859999,114.5,29.800001,18.4,295.09999999999997,678.9999999999998,28.579994
-30.398056,30.601944,27-02-2014,79.9,27.33,20.25,115.9,35.3,20.300001,312.79999999999995,723.0000000000003,28.436665
-27.902778,24.615556,28-02-2014,33.1,30.439999,15.259999,155.6,0.2,124.1,175.40000000000015,310.60000000000014,32.84333
-29.803611,30.516111,28-02-2014,90.5,26.789999,16.859999,111.8,26.5,16.9,269.40000000000003,642.4000000000002,27.810009
-26.73806,27.59194,03-03-2014,47.300000000000004,25.99,13.19,113.700005,12.400001,60.2,281.20000000000005,537.1000000000001,27.763336
-26.45,28.085833,03-03-2014,68.3,25.63,13.099999,110.200005,17.300001,21.7,323.3999999999999,595.7,27.329992
-27.935,26.126667,03-03-2014,38.5,27.73,13.32,131.6,0.7,95.0,172.90000000000006,338.00000000000017,29.866667
-28.116667,26.725278,03-03-2014,45.800000000000004,27.42,14.15,128.5,0.6,85.0,190.59999999999997,383.69999999999993,29.573334
-32.502778,19.535833,03-03-2014,17.7,30.689999,14.139999,170.0,0.5,153.2,35.999999999999986,54.500000000000085,33.02
-27.356667,27.286389,03-03-2014,46.300000000000004,26.949999,13.7699995,120.6,0.8,76.6,236.20000000000007,459.5,28.696655
-25.81048333,27.90955222,04-03-2014,69.60000000000001,27.48,15.309999,111.9,14.5,36.9,325.9,596.9999999999998,28.943327
-26.861111,28.884722,04-03-2014,75.8,25.279999,12.219999,109.4,26.7,14.6,335.2,618.6,26.776665
-27.02314,28.59389,04-03-2014,71.9,25.849998,12.5,112.1,17.5,23.300001,316.1000000000001,606.0,27.413342
-27.398611,26.614722,04-03-2014,36.7,28.019999,14.7,130.6,0.7,95.700005,220.60000000000005,427.3000000000002,29.84999
-27.671111,27.236944,04-03-2014,46.0,27.09,13.65,122.9,0.7,79.200005,221.60000000000008,435.49999999999994,28.980001
-34.039722,22.133333,04-03-2014,31.3,24.82,15.17,113.5,2.0,83.700005,123.70000000000002,257.3,26.456669
