Latitude,Longitude,Sample Date,red,blue,green,nir,swir16,swir22
-25.20639,27.558,22-05-2013,10072.5,9161.5,9894.0,13750.5,12206.5,10451.0
-25.513889,31.224444,22-05-2013,8335.0,7861.5,8481.0,12760.5,10587.0,9051.5
-29.161667,23.696389,22-05-2013,9321.0,8858.0,10415.0,8177.5,7828.0,7678.5
-33.13083,18.86278,22-05-2013,10083.5,8582.5,9928.0,11064.5,9257.5,8368.5
-26.45,28.085833,22-05-2013,10498.0,8841.5,9706.5,13640.5,16205.0,13634.0
-33.7075,18.97444444,22-05-2013,8770.0,7997.5,8854.0,13200.5,9747.5,8708.0
-26.73806,27.59194,22-05-2013,9367.5,8435.0,9235.0,9925.0,8281.0,7896.5
-26.861111,28.884722,22-05-2013,,,,,,
-27.602222,29.942778,23-05-2013,9938.0,8919.0,9649.0,13759.0,14460.0,11527.0
-27.169444,29.233889,23-05-2013,11328.0,9610.0,10346.0,14080.5,18002.0,14060.0
-27.00222,28.76528,23-05-2013,10580.0,9014.5,10089.0,12275.5,14103.0,11361.0
-26.905,32.324722,23-05-2013,8148.5,7814.5,8781.5,18237.0,11564.0,9000.0
-27.273889,28.49,23-05-2013,9129.5,8258.0,9168.5,10614.0,9092.0,8276.5
-33.31388889,19.07472222,23-05-2013,8441.5,7731.0,8419.5,12239.0,9991.0,8756.0
-28.141944,26.417778,24-05-2013,10422.0,9242.0,9808.0,14711.0,14812.5,11878.0
-28.1175,26.719444,24-05-2013,10454.0,9222.0,10010.5,12790.0,14064.0,11653.5
-28.116667,26.725278,24-05-2013,10700.0,9223.0,10175.5,14465.0,14516.5,11855.0
-26.45,28.085833,27-05-2013,10498.0,8841.5,9706.5,13640.5,16205.0,13634.0
-28.96362,19.15486,25-05-2013,9995.0,8555.0,10068.0,9479.5,9223.5,9024.5
-29.042222,24.6,27-05-2013,9446.5,8261.0,9827.0,9672.0,8981.0,8096.0
-25.99136,27.84208,27-05-2013,9982.5,8636.0,9417.0,14048.5,14569.0,12259.0
-25.73411,27.21422,28-05-2013,10011.0,8578.5,9394.0,13031.5,14080.0,11668.5
-30.830556,26.921389,28-05-2013,9033.5,8139.0,8956.0,11125.5,10903.0,9277.0
-24.670833,28.560833,28-05-2013,9504.5,8375.5,9199.5,14047.5,14175.0,11357.5
-27.00222,28.76528,28-05-2013,10580.0,9014.5,10089.0,12275.5,14103.0,11361.0
-25.45963889,28.26430556,28-05-2013,9632.5,8278.0,9475.5,16111.0,14033.5,11414.0
-33.501667,21.624167,28-05-2013,8939.5,8401.5,9144.5,13294.0,11458.0,9407.0
-26.861111,28.884722,28-05-2013,11116.0,9177.5,10007.0,14864.5,16709.5,13624.5
-30.679722,26.7125,28-05-2013,10299.0,8641.5,9829.5,8443.5,8023.0,7842.0
-27.01011111,26.69808333,29-05-2013,8568.0,7701.5,8625.5,11208.0,9975.5,8987.5
-25.81048333,27.90955222,29-05-2013,9840.5,8601.5,9466.5,13402.0,13921.0,11479.5
-29.161667,23.696389,29-05-2013,9352.0,9403.5,10238.0,8476.5,8053.0,7868.0
-24.282222,28.090278,29-05-2013,9315.5,8392.0,8983.5,13498.0,13924.0,11465.0
-26.648056,27.089444,29-05-2013,9166.0,8027.5,8819.5,11577.5,12122.5,10149.5
-26.880278,26.965,29-05-2013,10911.5,9148.0,10060.5,14159.0,17613.5,14692.5
-26.970278,27.211111,29-05-2013,8333.5,7766.5,8449.0,8024.0,7666.0,7560.5
-27.3,28.586944,29-05-2013,11393.0,9062.0,10321.0,14629.0,16631.5,13869.5
-26.98472222,26.63227778,29-05-2013,10617.5,8797.5,9885.0,14285.5,15465.0,12821.0
-27.38972222,26.46388889,30-05-2013,14568.5,10409.0,13670.0,17681.0,19583.5,17795.5
-22.935,28.004167,30-05-2013,9596.5,8380.0,9557.5,13685.5,13765.5,11774.5
-29.033333,23.983333,29-05-2013,10226.0,8793.0,9666.0,13636.0,13018.5,11039.5
-27.273889,28.49,30-05-2013,9304.5,8430.5,9156.5,9840.5,9157.0,8282.0
-27.398611,26.614722,30-05-2013,25633.0,22180.0,24259.0,28396.5,27737.5,26059.0
-29.033333,23.983333,30-05-2013,10226.0,8793.0,9666.0,13636.0,13018.5,11039.5
-27.671111,27.236944,30-05-2013,10077.0,8508.0,9571.0,13566.5,12964.5,11332.0
-29.028629,24.638389,30-05-2013,9549.5,8125.5,9251.0,15055.0,12726.5,10614.0
-29.042222,24.6,30-05-2013,8853.0,7800.0,9040.5,9596.5,8966.0,8420.0
-26.73806,27.59194,03-06-2013,9259.0,8422.0,9184.5,9605.0,8203.0,7908.0
-29.744167,29.905833,31-05-2013,9880.0,8567.0,9425.0,14401.0,13792.0,10979.5
-28.404444,30.013056,03-06-2013,,,,,,
-26.45,28.085833,03-06-2013,10709.5,9032.5,9761.0,13602.5,16646.5,14226.0
-25.20639,27.558,04-06-2013,10082.5,8579.0,9711.5,13878.5,12190.5,10385.0
-24.69514,27.40906,04-06-2013,10112.0,8459.5,9867.5,14162.0,11846.5,9876.0
-34.065833,20.404167,04-06-2013,8133.0,7816.0,8310.0,12703.0,9804.0,8338.0
-29.160278,26.573333,03-06-2013,10571.5,8877.5,9802.5,13086.5,14090.0,12134.0
-29.380556,30.2775,04-06-2013,9731.0,8461.0,9329.5,13841.0,14055.5,11071.5
-28.747778,31.745833,04-06-2013,9252.5,8226.0,9354.0,15320.5,13942.5,11213.0
-27.169444,29.233889,04-06-2013,,,,,,
-34.031944,22.053333,04-06-2013,,,,,,
-27.398611,26.614722,04-06-2013,9208.0,8351.5,9120.5,13820.0,12528.5,10606.5
-34.075556,20.145556,04-06-2013,11109.5,9269.0,10296.0,15123.0,16833.0,13445.0
-26.861111,28.884722,04-06-2013,11144.0,9059.0,9934.5,14852.0,16687.5,13696.5
-34.039722,22.133333,04-06-2013,8954.0,7955.5,8984.5,17906.0,13911.0,10773.0
-27.01011111,26.69808333,05-06-2013,8821.0,8370.0,8975.0,11230.5,10242.0,9306.5
-24.39619444,27.08983333,05-06-2013,9298.0,8372.5,9440.0,12853.0,11209.0,9929.5
-29.161667,23.696389,05-06-2013,8980.5,8769.0,10198.0,7407.5,7509.5,7509.0
-29.140556,31.391944,05-06-2013,8842.0,8220.0,9144.5,13274.5,10884.5,9500.0
-27.00222,28.76528,05-06-2013,9865.0,8483.5,9499.5,12344.0,14659.5,12053.5
-27.02314,28.59389,05-06-2013,9191.0,8432.5,9048.0,10310.5,10390.0,9517.5
-23.281,30.54305556,05-06-2013,9961.0,8478.0,9601.0,12984.5,12721.0,11181.0
-23.658056,31.05,05-06-2013,9496.0,8233.0,9311.5,14105.0,13666.5,11452.0
-26.648056,27.089444,05-06-2013,9166.0,8027.5,8819.5,11577.5,12122.5,10149.5
-26.970278,27.211111,05-06-2013,8344.0,8042.0,8614.5,7973.0,7731.5,7407.0
-27.273889,28.49,05-06-2013,9304.5,8430.5,9156.5,9840.5,9157.0,8282.0
-26.880278,26.965,05-06-2013,11266.5,9286.0,10100.0,13993.0,17956.0,15091.5
-27.4275,28.525833,05-06-2013,12308.5,9668.5,10803.0,15702.0,18680.0,16149.5
-26.98472222,26.63227778,05-06-2013,10991.5,9005.0,9899.0,13826.0,15457.5,12895.5
-27.3,28.586944,05-06-2013,11893.5,9203.5,10518.0,14872.0,17257.5,14753.5
-34.405833,19.600556,05-06-2013,8631.0,7948.5,8714.0,14964.0,11536.5,9401.0
-22.769722,30.886944,06-06-2013,9604.0,8192.0,9247.0,15818.0,13725.0,11657.0
-28.801278,31.955389,06-06-2013,9497.0,8557.5,9669.0,15192.0,13154.5,10283.5
-27.937778,31.209444,06-06-2013,8655.0,8078.5,8656.5,12307.0,11964.5,10029.5
-27.5275,30.858056,06-06-2013,10070.0,8495.5,9394.0,14637.0,14800.5,11931.0
-28.058889,30.373611,05-06-2013,9603.5,8524.0,9209.0,13138.0,13065.0,10346.0
-31.394444,20.947222,06-06-2013,11364.0,9164.5,10363.5,15087.0,15231.5,12771.5
-34.005833,22.351111,06-06-2013,9128.5,8355.5,8938.5,15083.0,13206.0,10728.0
-29.651389,22.746389,06-06-2013,10917.0,9307.0,10196.0,13608.0,14705.0,12692.0
-28.116667,26.725278,07-06-2013,10832.0,8959.0,9928.0,14245.5,15431.5,12579.0
-29.7775,29.470833,10-06-2013,11164.0,8900.5,9904.5,15150.5,16041.0,12769.5
-27.902778,24.615556,07-06-2013,11112.5,8860.5,10234.0,14614.0,16973.5,14291.5
-29.744167,29.905833,10-06-2013,10120.5,8644.5,9385.5,14102.5,14706.5,11561.0
-25.99136,27.84208,10-06-2013,10134.0,8712.5,9409.0,13817.0,15105.0,12594.5
-26.45,28.085833,10-06-2013,10709.5,9032.5,9761.0,13602.5,16646.5,14226.0
-29.042222,24.6,10-06-2013,8853.0,7800.0,9040.5,9596.5,8966.0,8420.0
-31.554722,29.245556,10-06-2013,9471.0,8250.0,9451.0,19195.5,14490.0,10849.0
-31.396,29.2651,10-06-2013,9958.0,8714.0,9617.0,9318.5,8658.5,8536.0
-27.671111,27.236944,10-06-2013,10198.5,8850.5,9646.5,13040.5,13257.0,11896.5
-27.01011111,26.69808333,11-06-2013,8714.5,7841.5,8670.0,10649.0,10225.5,9134.5
-30.733889,29.828333,11-06-2013,,,,,,
-24.183889,30.823889,11-06-2013,9221.0,8677.0,9171.0,13059.5,11002.0,9440.0
-27.00222,28.76528,11-06-2013,10283.0,9025.0,9804.0,12208.0,14739.5,11952.0
-26.648056,27.089444,11-06-2013,10537.5,8838.0,9824.0,14651.5,16677.5,13534.5
-26.970278,27.211111,11-06-2013,8488.0,7934.0,8612.5,7877.5,7637.0,7528.5
-26.861111,28.884722,11-06-2013,11774.5,9636.0,10375.0,14734.5,17587.0,14278.0
-30.568333,29.422778,11-06-2013,9025.0,8259.5,8706.5,11024.0,11811.0,10940.5
-26.98472222,26.63227778,11-06-2013,11180.0,9061.0,10165.5,14671.5,16058.5,13385.5
-26.880278,26.965,11-06-2013,11163.0,9240.5,10165.5,14285.0,17769.0,14845.0
-28.69485,28.23487,11-06-2013,9592.0,8709.0,9273.0,11986.0,12510.5,10539.0
-30.570833,29.150556,11-06-2013,10964.0,8851.5,9988.0,13776.5,15258.5,12596.0
-25.45963889,28.26430556,11-06-2013,10312.0,9033.0,9821.5,14555.5,14552.0,12114.0
-31.104278,29.399722,11-06-2013,8659.0,7892.5,8705.5,12100.0,10291.5,8991.0
-28.338333,31.373611,11-06-2013,10427.5,8501.5,9812.0,11274.0,9793.0,8897.5
-28.068333,31.55,11-06-2013,9666.5,8398.5,9202.0,13795.5,14146.0,12271.0
-25.81048333,27.90955222,12-06-2013,9886.5,8691.5,9414.5,13265.0,13746.5,11454.5
-24.39619444,27.08983333,12-06-2013,9089.0,8310.5,9177.0,12511.5,12011.5,10190.5
-30.398056,30.601944,12-06-2013,8357.0,7789.0,8465.5,13474.0,10250.0,8409.0
-24.058889,31.237222,12-06-2013,9532.0,8431.0,9262.0,13913.0,12626.5,10836.5
-27.802778,28.768333,12-06-2013,9879.0,8649.5,9356.5,10960.0,12574.0,10377.0
-28.883333,27.89,12-06-2013,10282.0,8943.0,9724.0,12615.0,13144.0,11322.0
-31.031389,28.883333,12-06-2013,9349.0,8516.5,9648.5,10432.5,10468.5,9489.0
-29.033333,23.983333,12-06-2013,,,,,,
-29.615556,27.065278,12-06-2013,,,,,,
-30.77586667,29.03221667,12-06-2013,10856.0,8707.0,9877.0,15057.5,16123.5,13060.5
-30.86013889,29.07125,12-06-2013,10193.0,8992.5,9844.0,12535.0,12651.0,11146.0
-34.092222,21.295278,12-06-2013,10102.0,8744.5,9619.0,15805.5,17328.5,13681.0
-28.44555556,32.325,05-09-2013,10734.0,9210.0,10338.5,15347.0,15014.5,12884.0
-24.679167,30.8025,14-06-2013,10531.5,8442.0,9415.5,13581.5,15921.0,13440.0
-26.98472222,26.63227778,14-06-2013,11180.0,9061.0,10165.5,14671.5,16058.5,13385.5
-29.744167,29.905833,14-06-2013,10120.5,8644.5,9385.5,14102.5,14706.5,11561.0
-29.803611,30.516111,14-06-2013,10221.0,8540.5,9621.5,14645.5,14116.5,11908.0
-28.735556,29.820556,17-06-2013,9087.0,8379.5,8862.5,11603.5,11772.0,10166.5
-28.96362,19.15486,15-06-2013,9614.0,8568.5,9780.0,9058.0,9089.5,8615.5
-24.39619444,27.08983333,18-06-2013,9089.0,8310.5,9177.0,12511.5,12011.5,10190.5
-25.20639,27.558,18-06-2013,9714.5,8370.0,9514.5,13537.0,12399.0,10720.5
-31.860278,18.6875,18-06-2013,10548.5,8996.0,10324.0,12393.5,11105.0,9723.5
-32.502778,19.535833,17-06-2013,4472.0,4028.0,4098.0,5366.5,4455.0,4359.5
-24.69514,27.40906,18-06-2013,10223.0,8461.5,9643.5,14145.5,11957.5,10318.5
-26.73806,27.59194,18-06-2013,9790.0,9166.0,9485.0,10258.0,8511.0,8058.0
-26.45,28.085833,18-06-2013,11004.0,9160.0,9916.0,13319.0,16856.0,14292.5
-33.38056,19.30167,18-06-2013,9751.0,8710.0,9463.0,13302.0,12656.0,10361.0
-32.595833,19.009444,18-06-2013,8938.0,8134.5,8594.5,11050.0,10185.0,9008.0
-29.161667,23.696389,19-06-2013,4630.5,4762.5,5194.0,4262.5,3931.0,3715.0
-25.127778,27.628889,19-06-2013,10632.5,8997.0,9758.5,14349.5,16250.5,14358.5
-29.641944,30.6875,19-06-2013,8417.0,8158.0,8758.5,12068.5,10413.0,8826.0
-23.838611,31.640833,19-06-2013,8836.5,8242.5,8910.0,10035.0,9225.5,8590.0
-27.363611,31.783333,19-06-2013,8761.0,8102.5,8894.0,13377.5,11734.0,9841.5
-32.601389,18.750556,19-06-2013,9651.5,8623.0,9528.0,13201.0,13710.0,11490.5
-33.7075,18.97444444,19-06-2013,8721.5,8079.0,8704.0,12974.0,10027.0,8532.0
-31.5653,18.3306,19-06-2013,,,,,,
-26.861111,28.884722,19-06-2013,11864.5,9249.5,10461.5,15393.0,17123.5,13892.0
-27.602222,29.942778,20-06-2013,10384.0,8753.0,9412.0,13987.0,15796.5,12738.5
-29.1825,23.575556,20-06-2013,9569.5,9354.0,9864.0,11224.5,10129.0,9207.5
-29.161667,23.696389,20-06-2013,8795.5,8499.0,9676.0,7997.0,7931.0,7795.5
-28.7115,24.07288889,20-06-2013,11140.5,8743.5,10389.5,13108.5,13750.5,12200.0
-33.31388889,19.07472222,20-06-2013,8390.0,7813.0,8434.5,11541.0,9990.0,8647.0
-34.250556,20.9925,20-06-2013,8403.0,8067.0,8400.0,10800.0,10098.0,8773.0
-33.13083,18.86278,20-06-2013,10174.0,8597.0,9880.5,12203.0,9729.0,8512.0
-32.94583,18.33667,20-06-2013,8374.0,7958.0,8632.0,14116.0,9611.5,8252.0
-27.573056,24.746389,21-06-2013,10843.0,8916.0,10026.5,13881.0,15579.5,13259.5
-29.803611,30.516111,22-06-2013,10221.0,8540.5,9621.5,14645.5,14116.5,11908.0
-25.99136,27.84208,24-06-2013,10400.0,8733.5,9503.0,13845.0,15461.0,12931.0
-28.96362,19.15486,22-06-2013,9214.0,8116.5,9487.0,9173.5,9069.5,8623.0
-26.45,28.085833,24-06-2013,10966.0,9018.0,9859.0,13800.0,16869.5,14420.0
-33.501667,21.624167,24-06-2013,8940.5,8233.5,9033.0,12617.0,11439.5,9710.0
-27.01011111,26.69808333,25-06-2013,9261.5,8801.0,9238.0,11251.0,10957.5,9643.5
-26.970278,27.211111,25-06-2013,8923.0,8453.0,8980.0,8579.0,7952.0,7839.0
-26.648056,27.089444,25-06-2013,11022.0,8982.0,10104.5,14998.5,17049.0,13720.0
-26.861111,28.884722,25-06-2013,11910.0,9309.5,10492.0,15316.5,17138.5,13886.5
-27.00222,28.76528,25-06-2013,10241.5,8845.0,9784.0,12211.5,14408.5,12122.5
-26.880278,26.965,25-06-2013,11628.5,9586.0,10399.0,14074.5,17853.5,14772.5
-26.98472222,26.63227778,25-06-2013,11985.5,9625.0,10790.0,14200.0,16328.0,13460.0
-29.042222,24.6,25-06-2013,9912.5,8966.0,9771.0,10576.5,9559.5,8877.5
-29.028629,24.638389,25-06-2013,10761.0,9426.0,10210.5,14371.5,14444.5,11710.5
-25.81048333,27.90955222,26-06-2013,10252.5,8882.0,9698.5,13233.5,14450.5,12276.5
-28.75,30.442778,26-06-2013,9664.5,8142.0,9319.5,12339.0,12019.0,10928.0
-29.161667,23.696389,26-06-2013,8585.0,8481.5,9773.5,7222.0,7417.5,7443.0
-29.033333,23.983333,25-06-2013,10350.0,8562.5,9606.0,13783.0,13785.0,11620.5
-29.161667,30.629722,26-06-2013,10334.0,8668.5,9500.5,13346.5,14364.5,13090.5
-28.116667,26.725278,26-06-2013,11025.0,8759.0,10066.0,14308.0,15823.5,12979.5
-28.1175,26.719444,26-06-2013,10910.5,8661.0,9987.5,13609.5,14908.5,12479.5
-28.141944,26.417778,26-06-2013,10541.0,8611.0,9799.5,14541.0,15468.0,12774.0
-29.160278,26.573333,26-06-2013,11328.5,9083.0,10295.5,13898.5,14916.5,12843.5
-27.38972222,26.46388889,27-06-2013,9542.5,8249.0,9412.0,9621.0,9123.5,8747.5
-27.398611,26.614722,27-06-2013,9646.5,8200.5,9249.5,13916.5,12863.5,10853.0
-29.033333,23.983333,26-06-2013,10350.0,8562.5,9606.0,13783.0,13785.0,11620.5
-27.671111,27.236944,27-06-2013,10550.5,9189.5,10071.0,12989.0,13466.5,11902.0
-29.744167,29.905833,28-06-2013,10840.5,8749.0,9602.5,14974.5,15411.5,12282.5
-28.760833,17.730278,28-06-2013,8352.0,7930.5,9096.0,7325.5,7426.0,7438.5
-34.065833,20.404167,02-07-2013,37691.0,39615.0,37690.0,37088.0,25535.0,19962.0
-28.96362,19.15486,29-06-2013,9725.5,8515.5,9791.0,9058.5,9229.5,8637.0
-26.45,28.085833,01-07-2013,11332.0,9529.0,10210.0,13499.0,17004.0,14205.0
-26.73806,27.59194,01-07-2013,9887.0,9209.5,9648.0,10130.0,8462.0,8075.5
-28.747778,31.745833,02-07-2013,9691.0,8498.5,9505.0,14815.5,14131.5,11634.0
-24.69514,27.40906,02-07-2013,10075.5,8293.0,9576.0,13572.5,12274.5,10504.0
-25.20639,27.558,02-07-2013,10077.5,8550.0,9683.5,13566.0,12640.5,11097.0
-27.937778,31.209444,02-07-2013,8852.5,8139.0,8690.0,11610.5,11514.5,10030.0
-29.380556,30.2775,02-07-2013,10064.5,8510.0,9445.0,13397.0,14253.5,12089.0
-27.398611,26.614722,02-07-2013,9646.5,8200.5,9249.5,13916.5,12863.5,10853.0
-27.169444,29.233889,02-07-2013,11736.0,9455.5,10597.0,15044.0,19120.5,15102.5
-26.861111,28.884722,02-07-2013,11933.0,9449.0,10607.5,15429.5,17582.5,14215.0
-28.69485,28.23487,02-07-2013,9912.0,8746.0,9375.5,12116.0,12830.5,11155.0
-34.075556,20.145556,02-07-2013,11109.5,9269.0,10296.0,15123.0,16833.0,13445.0
-34.031944,22.053333,02-07-2013,7817.0,7677.0,7932.0,8999.0,8881.0,8263.0
-27.01011111,26.69808333,03-07-2013,12235.0,9568.5,11557.5,14480.0,14105.0,12485.5
-25.127778,27.628889,03-07-2013,10940.5,9028.0,9915.0,14315.5,16478.5,14525.5
-24.39619444,27.08983333,03-07-2013,9280.0,8227.5,9184.0,12494.5,12342.0,10395.5
-29.161667,23.696389,03-07-2013,9228.0,8585.5,9978.0,8634.5,8390.5,8035.5
-27.00222,28.76528,03-07-2013,10702.0,9387.0,10323.0,12250.5,14729.5,11840.0
-27.02314,28.59389,03-07-2013,10184.0,9353.0,9983.0,11373.5,11533.0,10180.5
-26.648056,27.089444,03-07-2013,11022.0,8982.0,10104.5,14998.5,17049.0,13720.0
-26.970278,27.211111,03-07-2013,8527.5,7902.5,8674.0,8121.0,7758.0,7598.5
-26.880278,26.965,03-07-2013,11466.5,9254.5,10356.0,14584.0,18135.0,14955.0
-27.4275,28.525833,03-07-2013,12854.0,9798.5,10988.0,15253.0,18862.0,16093.0
-27.273889,28.49,03-07-2013,9406.0,8849.5,9298.0,10504.5,9447.5,8515.5
-27.3,28.586944,03-07-2013,12511.0,9613.5,10849.0,14624.0,17479.0,14813.0
-26.98472222,26.63227778,03-07-2013,12132.5,9437.0,10786.0,15801.0,17305.0,14393.0
-34.039722,22.133333,03-07-2013,8954.0,7955.5,8984.5,17906.0,13911.0,10773.0
-34.405833,19.600556,03-07-2013,8631.0,7948.5,8714.0,14964.0,11536.5,9401.0
-25.57877778,29.12747222,03-07-2013,11465.0,9517.5,10382.0,13917.0,16133.0,13410.0
-33.870833,20.003333,03-07-2013,9745.0,8509.5,9417.0,14993.0,14788.5,11924.5
-28.801278,31.955389,04-07-2013,9668.0,8436.0,9652.5,14119.0,12879.5,10115.5
-22.769722,30.886944,04-07-2013,9901.0,8486.0,9375.0,14827.0,14080.0,12275.0
-27.5275,30.858056,04-07-2013,10702.0,8686.5,9478.5,14444.5,15245.0,12430.5
-26.98472222,26.63227778,04-07-2013,12185.0,10144.0,10963.0,14512.5,16077.5,13324.0
-34.329722,18.990278,04-07-2013,8633.0,8134.5,8470.0,11473.5,10108.0,8721.5
-23.281,30.54305556,05-07-2013,10022.5,8366.5,9435.0,12769.5,13252.5,11943.5
-31.394444,20.947222,04-07-2013,11364.0,9164.5,10363.5,15087.0,15231.5,12771.5
-27.937778,31.209444,05-07-2013,8852.5,8139.0,8690.0,11610.5,11514.5,10030.0
-29.161667,30.629722,05-07-2013,10334.0,8668.5,9500.5,13346.5,14364.5,13090.5
-27.902778,24.615556,05-07-2013,11758.5,9545.0,10667.0,14636.0,17630.0,15227.0
-25.99136,27.84208,08-07-2013,10303.0,8626.5,9543.0,13719.0,15561.0,12812.5
-29.7775,29.470833,08-07-2013,11164.0,8900.5,9904.5,15150.5,16041.0,12769.5
-29.987778,29.851667,08-07-2013,9331.5,8207.5,8904.0,14144.0,12538.5,10355.5
-29.744167,29.905833,08-07-2013,10840.5,8749.0,9602.5,14974.5,15411.5,12282.5
-27.01011111,26.69808333,09-07-2013,9844.0,9278.0,9715.0,10704.0,10129.5,9092.0
-26.45,28.085833,08-07-2013,10913.0,9042.5,9926.5,13657.5,16780.5,14146.5
-27.00222,28.76528,08-07-2013,10267.0,8665.0,9848.0,12811.5,14737.0,11888.0
-24.670833,28.560833,09-07-2013,10331.5,8517.0,9462.0,13901.0,15474.5,12466.5
-30.733889,29.828333,09-07-2013,9471.5,8516.5,9272.0,13859.5,13351.0,11069.0
-26.970278,27.211111,09-07-2013,9080.5,8881.0,9160.5,8893.0,8024.5,7846.0
-26.880278,26.965,09-07-2013,11615.5,9874.5,10624.0,14021.0,17760.5,14737.0
-26.98472222,26.63227778,09-07-2013,12185.0,10144.0,10963.0,14512.5,16077.5,13324.0
-26.648056,27.089444,09-07-2013,11085.0,9061.0,10138.0,14792.0,17447.5,14122.0
-28.883333,27.89,09-07-2013,10155.5,8703.0,9658.0,12535.0,12797.5,11457.5
-29.160278,26.573333,09-07-2013,11197.5,9513.5,10164.0,13093.0,14187.0,11879.0
-31.396,29.2651,09-07-2013,9077.0,8472.5,9643.5,9883.0,8875.0,8476.0
-31.554722,29.245556,09-07-2013,9869.5,8504.5,10004.0,19503.5,15446.0,11822.5
-25.45963889,28.26430556,09-07-2013,10597.5,8528.5,9700.0,14684.0,15131.5,12505.0
-28.338333,31.373611,09-07-2013,10442.5,8595.0,9783.5,11221.5,9996.0,8949.5
-25.81048333,27.90955222,10-07-2013,10097.0,8684.5,9520.0,13115.5,14687.5,12061.0
-28.068333,31.55,09-07-2013,9931.0,8435.5,9512.0,13807.0,14340.5,12357.0
-30.398056,30.601944,10-07-2013,8859.5,7955.0,8871.5,14540.5,11731.0,9461.0
-30.27402,30.69602,10-07-2013,9511.0,8136.0,9330.0,14831.5,12651.0,10510.0
-28.69485,28.23487,10-07-2013,9418.5,8351.0,9098.0,12284.5,12471.0,10828.0
-22.225556,29.990556,10-07-2013,8592.0,7886.5,8853.5,8237.0,7944.0,7780.0
-30.568333,29.422778,10-07-2013,9172.5,8341.0,8753.5,11708.0,12291.0,11573.5
-30.570833,29.150556,10-07-2013,11218.5,9001.5,10289.5,13600.0,15403.0,13067.0
-31.104278,29.399722,10-07-2013,9009.0,8072.0,8950.5,12527.0,10449.5,9163.0
-29.615556,27.065278,10-07-2013,10937.5,8787.0,9993.5,13739.5,13027.0,11170.5
-34.092222,21.295278,10-07-2013,10102.0,8744.5,9619.0,15805.5,17328.5,13681.0
-30.160091,27.40124,11-07-2013,10830.0,8935.5,9927.5,13748.0,14809.5,12741.0
-30.13573889,30.67422222,11-07-2013,8928.5,8198.0,9104.5,11445.0,10192.5,9081.0
-30.336111,27.359444,11-07-2013,9479.5,8647.5,9540.5,8835.5,8659.0,8190.5
-24.282222,28.090278,11-07-2013,9933.5,8557.5,9303.5,13656.0,14933.5,11852.5
-30.86013889,29.07125,11-07-2013,10521.5,8960.0,10101.5,12437.5,13263.0,11726.0
-30.77586667,29.03221667,11-07-2013,11273.0,9225.5,10435.5,14446.5,16909.0,13974.0
-31.031389,28.883333,11-07-2013,10180.5,9126.0,10181.5,10673.0,11203.5,9713.5
-30.160091,27.40124,12-07-2013,10830.0,8935.5,9927.5,13748.0,14809.5,12741.0
-30.830556,26.921389,12-07-2013,9119.0,8146.5,8912.0,10677.5,11108.0,9721.0
-31.000833,26.353056,12-07-2013,9039.0,8188.0,8816.0,9982.0,10593.0,9390.0
-28.75,30.442778,13-07-2013,9997.0,8522.0,9514.0,12380.0,12541.5,11438.5
-28.735556,29.820556,15-07-2013,9422.0,8539.5,9173.0,11779.5,12493.5,10745.0
-26.73806,27.59194,15-07-2013,9262.5,8273.5,9005.5,9598.0,8273.0,7949.5
-27.01011111,26.69808333,16-07-2013,9150.0,8208.5,9048.5,10683.5,10604.5,9656.0
-26.45,28.085833,15-07-2013,11118.0,9246.0,10025.5,13146.0,16922.0,14516.0
-33.38056,19.30167,15-07-2013,10256.5,8833.5,10113.0,14833.0,13953.5,11730.0
-24.679167,30.8025,16-07-2013,10376.5,8543.0,9530.5,12603.5,14803.0,13374.5
-24.69514,27.40906,16-07-2013,10079.5,8353.5,9720.5,13228.0,12604.0,10800.5
-25.127778,27.628889,16-07-2013,11091.5,9089.0,9977.5,14341.5,16795.5,14842.0
-24.39619444,27.08983333,16-07-2013,9088.5,8348.5,9162.0,12160.5,12372.5,10617.0
-23.658056,31.05,16-07-2013,10118.0,8460.5,9746.0,13646.0,14497.0,12169.5
-27.169444,29.233889,16-07-2013,11736.0,9455.5,10597.0,15044.0,19120.5,15102.5
-26.861111,28.884722,16-07-2013,12102.0,9557.0,10614.0,14726.5,18001.0,13972.0
-26.648056,27.089444,16-07-2013,11078.0,9048.5,10123.0,14766.0,17434.5,14133.5
-27.00222,28.76528,16-07-2013,10427.5,9295.5,10106.0,12085.0,14715.0,12133.5
-26.880278,26.965,16-07-2013,11464.0,9239.5,10319.0,14341.0,18021.5,15059.0
-26.98472222,26.63227778,16-07-2013,12007.0,9393.5,10776.5,14665.0,16493.0,14002.0
-28.141944,26.417778,16-07-2013,10648.5,8633.0,9833.5,14480.0,15741.5,12993.5
-25.20639,27.558,17-07-2013,10005.0,8496.0,9554.5,13565.0,12635.5,11044.5
-28.1175,26.719444,16-07-2013,11098.5,8775.5,10046.5,13334.0,15233.0,12506.0
-22.91028,29.61111,17-07-2013,10690.0,9334.5,10229.0,14197.0,13780.0,11603.5
-29.641944,30.6875,17-07-2013,8463.5,7773.5,8578.5,12774.0,11206.5,9369.0
-24.058889,31.237222,17-07-2013,11868.0,8876.5,11146.5,16323.5,16703.5,14437.0
-27.38972222,26.46388889,17-07-2013,9207.0,8046.5,9132.5,9415.0,8833.0,8459.0
