Latitude,Longitude,YearMonth,ndci
-27.573056,24.746389,2013-10,
-29.7775,29.470833,2013-10,
-29.987778,29.851667,2013-10,
-28.338333,31.373611,2013-10,
-31.396,29.2651,2013-10,
-31.554722,29.245556,2013-10,
-28.445556,32.325,2014-02,
-30.135739,30.674222,2013-10,
-28.69485,28.23487,2013-10,
-29.744167,29.905833,2013-11,
-30.568333,29.422778,2013-11,
-31.031389,28.883333,2013-11,
-30.775867,29.032217,2013-11,
-29.803611,30.516111,2013-11,
-26.73806,27.59194,2013-11,
-26.45,28.085833,2013-11,
-27.3,28.586944,2013-11,
-26.984722,26.632278,2013-11,
-33.38056,19.30167,2013-11,
-32.502778,19.535833,2013-11,
-27.010111,26.698083,2013-11,
-31.860278,18.6875,2013-11,
-24.679167,30.8025,2013-11,
-33.980556,21.653333,2013-11,
-25.127778,27.628889,2013-11,
-24.396194,27.089833,2013-11,
-24.69514,27.40906,2013-11,
-27.169444,29.233889,2013-11,
-26.861111,28.884722,2013-11,
-27.398611,26.614722,2013-11,
-27.671111,27.236944,2013-11,
-32.595833,19.009444,2013-11,
-29.641944,30.6875,2013-11,
-25.20639,27.558,2013-11,
-27.00222,28.76528,2013-11,
-27.02314,28.59389,2013-11,
-26.970278,27.211111,2013-11,
-26.880278,26.965,2013-11,
-27.273889,28.49,2013-11,
-27.4275,28.525833,2013-11,
-33.13083,18.86278,2013-11,
-33.7075,18.974444,2013-11,
-32.94583,18.33667,2013-11,
-24.058889,31.237222,2013-11,
-27.602222,29.942778,2013-11,
-27.902778,24.615556,2013-11,
-28.69485,28.23487,2013-11,
-33.313889,19.074722,2013-11,
-27.573056,24.746389,2013-11,
-28.760833,17.730278,2013-11,
-29.161667,23.696389,2013-11,
-25.99136,27.84208,2013-11,
-30.860139,29.07125,2013-11,
-25.73411,27.21422,2013-11,
-22.769722,30.886944,2013-11,
-26.648056,27.089444,2013-11,
-33.088833,19.218783,2013-11,
-25.459639,28.264306,2013-11,
-25.810483,27.909552,2013-11,
-22.437722,31.078056,2013-11,
-28.75,30.442778,2013-11,
-29.161667,30.629722,2013-11,
-28.141944,26.417778,2013-11,
-28.1175,26.719444,2013-11,
-29.160278,26.573333,2013-11,
-29.033333,23.983333,2013-11,
-34.02861,22.22222,2013-11,
-34.005833,22.351111,2013-11,
-23.658056,31.05,2013-11,
-34.031944,22.053333,2013-11,
-34.039722,22.133333,2013-11,
-24.925278,29.324444,2013-11,
-29.380556,30.2775,2013-11,
-33.870833,20.003333,2013-11,
-33.818056,19.694722,2013-11,
-34.065833,20.404167,2013-11,
-28.747778,31.745833,2013-11,
-31.396,29.2651,2013-11,
-31.554722,29.245556,2013-11,
-34.075556,20.145556,2013-11,
-28.801278,31.955389,2013-11,
-27.937778,31.209444,2013-11,
-28.404444,30.013056,2013-11,
-28.883333,27.89,2013-11,
-31.104278,29.399722,2013-11,
-34.250556,20.9925,2013-11,
-34.329722,18.990278,2013-11,
-25.578778,29.127472,2013-11,
-27.5275,30.858056,2013-11,
-28.116667,26.725278,2013-11,
-30.570833,29.150556,2013-11,
-34.405833,19.600556,2013-11,
-33.897778,20.012778,2013-11,
-28.058889,30.373611,2013-11,
-29.7775,29.470833,2013-11,
-29.042222,24.6,2013-11,
-28.338333,31.373611,2013-11,
-28.068333,31.55,2013-11,
-28.1175,26.719444,2011-07,
-28.1175,26.719444,2011-08,
-28.1175,26.719444,2011-09,
-28.1175,26.719444,2011-11,
-30.733889,29.828333,2013-11,
-29.987778,29.851667,2013-11,
-29.028629,24.638389,2013-11,
-33.501667,21.624167,2013-11,
-24.670833,28.560833,2013-11,
-30.398056,30.601944,2013-11,
-29.615556,27.065278,2013-11,
-24.282222,28.090278,2013-11,
-30.135739,30.674222,2013-11,
-26.73806,27.59194,2013-12,
-28.735556,29.820556,2013-12,
-26.45,28.085833,2013-12,
-25.127778,27.628889,2013-12,
-24.69514,27.40906,2013-12,
-27.273889,28.49,2013-12,
-27.4275,28.525833,2013-12,
-27.3,28.586944,2013-12,
-27.398611,26.614722,2013-12,
-30.160091,27.40124,2013-12,
-30.336111,27.359444,2013-12,
-33.088833,19.218783,2013-12,
-27.4,26.624722,2013-12,
-29.161667,23.696389,2013-12,
-27.010111,26.698083,2013-12,
-29.641944,30.6875,2013-12,
-28.1175,26.719444,2014-05,
-28.1175,26.719444,2014-06,
-25.20639,27.558,2013-12,
-27.363611,31.783333,2013-12,
-26.648056,27.089444,2013-12,
-26.970278,27.211111,2013-12,
-26.880278,26.965,2013-12,
-26.984722,26.632278,2013-12,
-31.000833,26.353056,2013-12,
-30.679722,26.7125,2013-12,
-28.1175,26.719444,2014-08,
-34.039722,22.133333,2013-12,
-28.760833,17.730278,2013-12,
-26.905,32.324722,2013-12,
-28.116667,26.725278,2013-12,
-34.250556,20.9925,2013-12,
-34.092222,21.295278,2013-12,
-23.658056,31.05,2013-12,
-23.281,30.543056,2013-12,
-27.02314,28.59389,2013-12,
-25.99136,27.84208,2013-12,
-27.935,26.126667,2013-12,
-28.141944,26.417778,2013-12,
-28.1175,26.719444,2013-12,
-25.73411,27.21422,2013-12,
-25.459639,28.264306,2013-12,
-25.810483,27.909552,2013-12,
-28.116667,26.725278,2011-02,
-24.183889,30.823889,2013-12,
-24.058889,31.237222,2013-12,
-28.116667,26.725278,2011-07,
-28.116667,26.725278,2011-08,
-28.116667,26.725278,2011-09,
-28.116667,26.725278,2011-10,
-28.116667,26.725278,2011-12,
-28.116667,26.725278,2012-01,
-28.116667,26.725278,2012-02,
-28.116667,26.725278,2012-03,
-26.03611,30.99778,2013-12,
-27.5275,30.858056,2013-12,
-28.75,30.442778,2013-12,
-28.116667,26.725278,2012-06,
-28.116667,26.725278,2012-07,
-28.116667,26.725278,2012-08,
-28.116667,26.725278,2012-09,
-28.116667,26.725278,2012-10,
-28.404444,30.013056,2013-12,
-28.116667,26.725278,2013-01,
-28.116667,26.725278,2013-02,
-29.161667,30.629722,2013-12,
-27.389722,26.463889,2013-12,
-28.116667,26.725278,2013-07,
-28.116667,26.725278,2013-09,
-27.671111,27.236944,2013-12,
-28.768056,20.720556,2013-12,
-27.356667,27.286389,2013-12,
-24.679167,30.8025,2013-12,
-27.937778,31.209444,2013-12,
-34.031944,22.053333,2013-12,
-28.116667,26.725278,2014-04,
-29.160278,26.573333,2013-12,
-29.042222,24.6,2013-12,
-29.028629,24.638389,2013-12,
-29.033333,23.983333,2013-12,
-33.501667,21.624167,2013-12,
-22.225556,29.990556,2013-12,
-28.116667,26.725278,2014-05,
-24.396194,27.089833,2013-12,
-28.116667,26.725278,2014-07,
-27.602222,29.942778,2013-12,
-29.380556,30.2775,2013-12,
-28.116667,26.725278,2014-08,
-28.116667,26.725278,2014-09,
-28.116667,26.725278,2014-10,
-28.116667,26.725278,2014-11,
-22.437722,31.078056,2013-12,
-28.116667,26.725278,2015-01,
-28.116667,26.725278,2015-03,
-28.116667,26.725278,2015-04,
-28.116667,26.725278,2015-06,
-28.116667,26.725278,2015-07,
-28.116667,26.725278,2015-08,
-28.116667,26.725278,2015-09,0.07442835018675412
-28.116667,26.725278,2015-10,0.1551951725438431
-28.116667,26.725278,2015-11,0.11530218602657523
-28.96362,19.15486,2013-12,
-29.161667,23.696389,2014-01,
-29.140556,31.391944,2014-01,
-28.747778,31.745833,2014-01,
-25.99136,27.84208,2014-01,
-26.45,28.085833,2014-01,
-27.935,26.126667,2014-01,
-28.141944,26.417778,2014-01,
-28.1175,26.719444,2014-01,
-28.116667,26.725278,2014-01,
-27.169444,29.233889,2014-01,
-26.861111,28.884722,2014-01,
-27.273889,28.49,2014-01,
-25.459639,28.264306,2014-01,
-27.010111,26.698083,2014-01,
-25.810483,27.909552,2014-01,
-28.801278,31.955389,2014-01,
-28.75,30.442778,2014-01,
-28.404444,30.013056,2014-01,
-29.744167,29.905833,2014-01,
-29.161667,30.629722,2014-01,
-27.00222,28.76528,2014-01,
-27.02314,28.59389,2014-01,
-26.648056,27.089444,2014-01,
-26.970278,27.211111,2014-01,
-26.880278,26.965,2014-01,
-27.4275,28.525833,2014-01,
-27.3,28.586944,2014-01,
-26.984722,26.632278,2014-01,
-27.044444,27.005,2014-01,
-28.69485,28.23487,2014-01,
-29.615556,27.065278,2014-01,
-28.768056,20.720556,2014-01,
-28.058889,30.373611,2014-01,
-27.937778,31.209444,2014-01,
-27.5275,30.858056,2014-01,
-30.679722,26.7125,2014-01,
-30.160091,27.40124,2014-01,
-30.336111,27.359444,2014-01,
-27.671111,27.236944,2014-01,
-30.534167,24.961944,2014-01,
-29.380556,30.2775,2014-01,
-26.73806,27.59194,2014-01,
-29.641944,30.6875,2014-01,
-25.127778,27.628889,2014-01,
-25.20639,27.558,2014-01,
-24.69514,27.40906,2014-01,
-25.73411,27.21422,2014-01,
-24.058889,31.237222,2014-01,
-31.396,29.2651,2014-01,
-31.554722,29.245556,2014-01,
-34.075556,20.145556,2014-01,
-28.338333,31.373611,2014-01,
-28.068333,31.55,2014-01,
-24.396194,27.089833,2014-01,
-30.568333,29.422778,2014-01,
-30.570833,29.150556,2014-01,
-31.104278,29.399722,2014-01,
-22.769722,30.886944,2014-01,
-28.445556,32.325,2014-03,
-30.860139,29.07125,2014-01,
-30.775867,29.032217,2014-01,
-23.838611,31.640833,2014-01,
-27.902778,24.615556,2014-01,
-31.031389,28.883333,2014-01,
-29.042222,24.6,2014-01,
-29.033333,23.983333,2014-01,
-28.760833,17.730278,2014-01,
-24.670833,28.560833,2014-01,
-29.028629,24.638389,2014-01,
-29.1825,23.575556,2014-01,
-34.031944,22.053333,2014-01,
-34.039722,22.133333,2014-01,
-25.578778,29.127472,2014-01,
-24.282222,28.090278,2014-01,
-27.363611,31.783333,2014-01,
-27.602222,29.942778,2014-01,
-34.02861,22.22222,2014-01,
-34.405833,19.600556,2014-01,
-26.905,32.324722,2014-01,
-27.389722,26.463889,2014-01,
-27.398611,26.614722,2014-01,
-33.897778,20.012778,2014-01,
-29.803611,30.516111,2014-01,
-30.733889,29.828333,2014-01,
-29.160278,26.573333,2014-01,
-33.38056,19.30167,2014-01,
-32.502778,19.535833,2014-01,
-28.735556,29.820556,2014-01,
-33.501667,21.624167,2014-01,
-32.595833,19.009444,2014-01,
-33.13083,18.86278,2014-01,
-33.7075,18.974444,2014-01,
-32.94583,18.33667,2014-01,
-30.135739,30.674222,2014-01,
-33.313889,19.074722,2014-01,
-22.769722,30.886944,2014-02,
-26.73806,27.59194,2014-02,
-26.45,28.085833,2014-02,
-33.088833,19.218783,2014-02,
-28.747778,31.745833,2014-02,
-27.398611,26.614722,2014-02,
-25.459639,28.264306,2014-02,
-27.495556,26.074722,2014-02,
-27.4,26.624722,2014-02,
-28.760833,17.730278,2014-02,
-29.161667,23.696389,2014-02,
-27.010111,26.698083,2014-02,
-25.810483,27.909552,2014-02,
-29.140556,31.391944,2014-02,
-28.801278,31.955389,2014-02,
-28.404444,30.013056,2014-02,
-29.744167,29.905833,2014-02,
-26.970278,27.211111,2014-02,
-26.880278,26.965,2014-02,
-26.984722,26.632278,2014-02,
-28.116667,26.725278,2014-02,
-27.044444,27.005,2014-02,
-29.033333,23.983333,2014-02,
-28.69485,28.23487,2014-02,
-27.937778,31.209444,2014-02,
-30.160091,27.40124,2014-02,
-30.336111,27.359444,2014-02,
-30.830556,26.921389,2014-02,
-27.671111,27.236944,2014-02,
-29.658056,25.973333,2014-02,
-30.679722,26.7125,2014-02,
-29.641944,30.6875,2014-02,
-26.648056,27.089444,2014-02,
-31.396,29.2651,2014-02,
-31.554722,29.245556,2014-02,
-25.127778,27.628889,2014-02,
-25.20639,27.558,2014-02,
-24.69514,27.40906,2014-02,
-27.802778,28.768333,2014-02,
-27.935,26.126667,2014-02,
-29.160278,26.573333,2014-02,
-28.883333,27.89,2014-02,
-30.568333,29.422778,2014-02,
-30.570833,29.150556,2014-02,
-31.104278,29.399722,2014-02,
-28.338333,31.373611,2014-02,
-28.068333,31.55,2014-02,
-24.396194,27.089833,2014-02,
-23.658056,31.05,2014-02,
-23.281,30.543056,2014-02,
-24.058889,31.237222,2014-02,
-28.75,30.442778,2014-02,
-29.161667,30.629722,2014-02,
-29.615556,27.065278,2014-02,
-31.031389,28.883333,2014-02,
-30.860139,29.07125,2014-02,
-30.775867,29.032217,2014-02,
-32.94583,18.33667,2014-02,
-28.445556,32.325,2014-04,
-27.4275,28.525833,2014-02,
-34.031944,22.053333,2014-02,
-34.329722,18.990278,2014-02,
-33.13083,18.86278,2014-02,
-33.897778,20.012778,2014-02,
-24.679167,30.8025,2014-02,
-34.039722,22.133333,2014-02,
-34.02861,22.22222,2014-02,
-25.99136,27.84208,2014-02,
-28.735556,29.820556,2014-02,
-28.1175,26.719444,2014-02,
-29.042222,24.6,2014-02,
-33.818056,19.694722,2014-02,
-27.602222,29.942778,2014-02,
-29.028629,24.638389,2014-02,
-34.075556,20.145556,2014-02,
-32.595833,19.009444,2014-02,
-26.905,32.324722,2014-02,
-27.169444,29.233889,2014-02,
-27.00222,28.76528,2014-02,
-33.7075,18.974444,2014-02,
-25.578778,29.127472,2014-02,
-33.313889,19.074722,2014-02,
-24.925278,29.324444,2014-02,
-30.534167,24.961944,2014-02,
-29.7775,29.470833,2014-02,
-27.5275,30.858056,2014-02,
-30.733889,29.828333,2014-02,
-29.987778,29.851667,2014-02,
-29.380556,30.2775,2014-02,
-26.861111,28.884722,2014-02,
-33.501667,21.624167,2014-02,
-28.058889,30.373611,2014-02,
-28.768056,20.720556,2014-02,
-27.356667,27.286389,2014-02,
-30.135739,30.674222,2014-02,
-30.398056,30.601944,2014-02,
-27.902778,24.615556,2014-02,
-29.803611,30.516111,2014-02,
-26.73806,27.59194,2014-03,
-26.45,28.085833,2014-03,
-27.935,26.126667,2014-03,
-28.116667,26.725278,2014-03,
-32.502778,19.535833,2014-03,
-27.356667,27.286389,2014-03,
-25.810483,27.909552,2014-03,
-26.861111,28.884722,2014-03,
-27.02314,28.59389,2014-03,
-27.398611,26.614722,2014-03,
-27.671111,27.236944,2014-03,
-34.039722,22.133333,2014-03,
-27.495556,26.074722,2014-03,
-27.4,26.624722,2014-03,
-29.161667,23.696389,2014-03,
-27.010111,26.698083,2014-03,
-29.140556,31.391944,2014-03,
-29.744167,29.905833,2014-03,
-26.880278,26.965,2014-03,
-26.984722,26.632278,2014-03,
-29.033333,23.983333,2014-03,
-34.02861,22.22222,2014-03,
-33.13083,18.86278,2014-03,
-25.459639,28.264306,2014-03,
-22.769722,30.886944,2014-03,
-27.937778,31.209444,2014-03,
-26.648056,27.089444,2014-03,
-26.970278,27.211111,2014-03,
-27.044444,27.005,2014-03,
-29.651389,22.746389,2014-03,
-29.1825,23.575556,2014-03,
-34.031944,22.053333,2014-03,
-33.7075,18.974444,2014-03,
-32.94583,18.33667,2014-03,
-28.058889,30.373611,2014-03,
-28.404444,30.013056,2014-03,
-34.005833,22.351111,2014-03,
-29.380556,30.2775,2014-03,
-28.1175,26.719444,2014-03,
-31.396,29.2651,2014-03,
-31.554722,29.245556,2014-03,
-24.183889,30.823889,2014-03,
-30.568333,29.422778,2014-03,
-30.570833,29.150556,2014-03,
-31.104278,29.399722,2014-03,
-34.092222,21.295278,2014-03,
-28.7115,24.072889,2014-03,
-29.641944,30.6875,2014-03,
-24.034167,31.123611,2014-03,
-28.445556,32.325,2014-05,
-28.75,30.442778,2014-03,
-29.161667,30.629722,2014-03,
-27.273889,28.49,2014-03,
-27.4275,28.525833,2014-03,
-27.3,28.586944,2014-03,
-28.141944,26.417778,2014-03,
-31.031389,28.883333,2014-03,
-30.860139,29.07125,2014-03,
-30.775867,29.032217,2014-03,
-27.902778,24.615556,2014-05,
-28.338333,31.373611,2014-03,
-28.068333,31.55,2014-03,
-24.679167,30.8025,2014-03,
-25.20639,27.558,2014-03,
-27.573056,24.746389,2014-03,
-31.394444,20.947222,2014-03,
-33.088833,19.218783,2014-03,
-33.897778,20.012778,2014-03,
-27.902778,24.615556,2014-03,
-28.96362,19.15486,2014-03,
-27.902778,24.615556,2014-11,
-25.99136,27.84208,2014-03,
-28.735556,29.820556,2014-03,
-29.042222,24.6,2014-03,
-23.658056,31.05,2014-03,
-23.281,30.543056,2014-03,
-27.169444,29.233889,2014-03,
-29.028629,24.638389,2014-03,
-33.38056,19.30167,2014-03,
-33.313889,19.074722,2014-03,
-25.447222,30.711667,2014-03,
-27.363611,31.783333,2014-03,
-28.376944,24.303056,2011-09,
-28.376944,24.303056,2011-11,
-28.376944,24.303056,2011-12,
-32.595833,19.009444,2014-03,
-26.03611,30.99778,2014-03,
-27.602222,29.942778,2014-03,
-28.376944,24.303056,2012-07,
-29.7775,29.470833,2014-03,
-28.376944,24.303056,2012-09,
-28.376944,24.303056,2013-01,
-28.376944,24.303056,2013-02,
-29.987778,29.851667,2014-03,
-28.376944,24.303056,2013-04,
-28.376944,24.303056,2013-05,
-28.376944,24.303056,2013-06,
-28.376944,24.303056,2013-07,
-28.376944,24.303056,2013-08,
-28.376944,24.303056,2013-09,
-28.376944,24.303056,2013-10,
-28.376944,24.303056,2013-11,
-28.376944,24.303056,2014-01,
-28.376944,24.303056,2014-02,
-28.376944,24.303056,2014-06,
-22.225556,29.990556,2014-03,
-25.127778,27.628889,2014-03,
-24.396194,27.089833,2014-03,
-24.69514,27.40906,2014-03,
-28.376944,24.303056,2014-10,
-30.733889,29.828333,2014-03,
-29.160278,26.573333,2014-03,
-28.69485,28.23487,2014-03,
-29.615556,27.065278,2014-03,
-28.883333,27.89,2014-03,
-33.501667,21.624167,2014-03,
-22.935,28.004167,2014-03,
-28.376944,24.303056,2015-07,
-28.376944,24.303056,2015-08,
-28.376944,24.303056,2015-09,
-28.376944,24.303056,2015-10,0.07837603126356926
-28.376944,24.303056,2015-11,0.08042691061558986
-28.376944,24.303056,2015-12,0.1056927806636277
-30.398056,30.601944,2014-03,
-30.160091,27.40124,2014-03,
-30.336111,27.359444,2014-03,
-30.830556,26.921389,2014-03,
-22.548889,28.898056,2014-03,
-22.91028,29.61111,2014-03,
-30.135739,30.674222,2014-03,
-27.389722,26.463889,2014-03,
-29.658056,25.973333,2014-03,
-31.000833,26.353056,2014-03,
-30.679722,26.7125,2014-03,
-30.534167,24.961944,2014-03,
-29.803611,30.516111,2014-03,
-25.513889,31.224444,2014-03,
-33.818056,19.694722,2014-03,
-25.681111,31.783333,2014-04,
-27.935,26.126667,2014-04,
-28.1175,26.719444,2014-04,
-27.671111,27.236944,2014-04,
-34.075556,20.145556,2014-04,
-29.161667,23.696389,2014-04,
-25.810483,27.909552,2014-04,
-22.935,28.004167,2014-04,
-24.768889,31.39,2014-04,
-24.9675,31.516667,2014-04,
-28.801278,31.955389,2014-04,
-29.744167,29.905833,2014-04,
-27.4275,28.525833,2014-04,
-27.398611,26.614722,2014-04,
-29.033333,23.983333,2014-04,
-28.768056,20.720556,2014-04,
-34.031944,22.053333,2014-04,
-34.039722,22.133333,2014-04,
-33.7075,18.974444,2014-04,
-28.058889,30.373611,2014-04,
-27.495556,26.074722,2014-04,
-27.4,26.624722,2014-04,
-27.010111,26.698083,2014-04,
-22.91028,29.61111,2014-04,
-23.658056,31.05,2014-04,
-23.281,30.543056,2014-04,
-24.99328,30.81444,2014-04,
-27.937778,31.209444,2014-04,
-27.5275,30.858056,2014-04,
-26.970278,27.211111,2014-04,
-26.880278,26.965,2014-04,
-26.984722,26.632278,2014-04,
-27.044444,27.005,2014-04,
-33.13083,18.86278,2014-04,
-28.404444,30.013056,2014-04,
-28.735556,29.820556,2014-04,
-26.73806,27.59194,2014-04,
-26.45,28.085833,2014-04,
-28.141944,26.417778,2014-04,
-29.042222,24.6,2014-04,
-29.028629,24.638389,2014-04,
-31.554722,29.245556,2014-04,
-34.065833,20.404167,2014-04,
-25.127778,27.628889,2014-04,
-25.20639,27.558,2014-04,
-24.69514,27.40906,2014-04,
-22.769722,30.886944,2014-04,
-27.169444,29.233889,2014-04,
-26.861111,28.884722,2014-04,
-30.570833,29.150556,2014-04,
-33.313889,19.074722,2014-04,
-28.338333,31.373611,2014-04,
-28.068333,31.55,2014-04,
-28.308889,31.9025,2014-04,
-25.578778,29.127472,2014-04,
-29.641944,30.6875,2014-04,
-25.73411,27.21422,2014-04,
-28.445556,32.325,2014-06,
-28.75,30.442778,2014-04,
-29.161667,30.629722,2014-04,
-27.00222,28.76528,2014-04,
-27.02314,28.59389,2014-04,
-27.273889,28.49,2014-04,
-27.3,28.586944,2014-04,
-30.568333,29.422778,2014-04,
-31.031389,28.883333,2014-04,
-30.860139,29.07125,2014-04,
-30.775867,29.032217,2014-04,
-32.595833,19.009444,2014-04,
-28.376944,24.303056,2014-04,
-34.092222,21.295278,2014-04,
-34.329722,18.990278,2014-04,
-33.897778,20.012778,2014-04,
-27.902778,24.615556,2014-04,
-24.679167,30.8025,2014-04,
-25.99136,27.84208,2014-04,
-33.088833,19.218783,2014-04,
-24.183889,30.823889,2014-04,
-29.160278,26.573333,2014-04,
-25.459639,28.264306,2014-04,
-28.7115,24.072889,2014-04,
-26.905,32.324722,2014-04,
-27.602222,29.942778,2014-04,
-29.1825,23.575556,2014-04,
-27.363611,31.783333,2014-04,
-29.987778,29.851667,2014-04,
-30.733889,29.828333,2014-04,
-29.380556,30.2775,2014-04,
-33.501667,21.624167,2014-04,
-28.69485,28.23487,2014-04,
-29.615556,27.065278,2014-04,
-28.883333,27.89,2014-04,
-28.760833,17.730278,2014-04,
-30.135739,30.674222,2014-04,
-27.389722,26.463889,2014-04,
-30.160091,27.40124,2014-04,
-30.336111,27.359444,2014-04,
-27.356667,27.286389,2014-04,
-30.830556,26.921389,2014-04,
-31.000833,26.353056,2014-04,
-30.679722,26.7125,2014-04,
-30.534167,24.961944,2014-04,
-29.140556,31.391944,2014-04,
-28.747778,31.745833,2014-04,
-29.033333,23.983333,2011-10,
-29.033333,23.983333,2011-11,
-29.033333,23.983333,2011-12,
-29.033333,23.983333,2012-01,
-29.033333,23.983333,2012-02,
-25.810483,27.909552,2014-05,
-27.937778,31.209444,2014-05,
-27.5275,30.858056,2014-05,
-29.033333,23.983333,2012-06,
-29.033333,23.983333,2012-07,
-27.02314,28.59389,2014-05,
-29.033333,23.983333,2012-09,
-29.033333,23.983333,2012-10,
-29.033333,23.983333,2012-11,
-29.033333,23.983333,2013-02,
-26.970278,27.211111,2014-05,
-29.744167,29.905833,2014-05,
-34.031944,22.053333,2014-05,
-34.039722,22.133333,2014-05,
-26.45,28.085833,2014-05,
-27.935,26.126667,2014-05,
-29.033333,23.983333,2013-07,
-28.141944,26.417778,2014-05,
-27.671111,27.236944,2014-05,
-32.502778,19.535833,2014-05,
-27.010111,26.698083,2014-05,
-29.641944,30.6875,2014-05,
-25.127778,27.628889,2014-05,
-25.20639,27.558,2014-05,
-24.69514,27.40906,2014-05,
-26.006389,29.253889,2014-05,
-27.398611,26.614722,2014-05,
-28.338333,31.373611,2014-05,
-28.068333,31.55,2014-05,
-27.495556,26.074722,2014-05,
-27.4,26.624722,2014-05,
-28.445556,32.325,2014-07,
-29.651389,22.746389,2014-05,
-24.396194,27.089833,2014-05,
-29.161667,30.629722,2014-05,
-29.033333,23.983333,2014-08,
-29.033333,23.983333,2014-09,
-28.376944,24.303056,2014-05,
-34.005833,22.351111,2014-05,
-23.838611,31.640833,2014-05,
-25.99136,27.84208,2014-05,
-28.735556,29.820556,2014-05,
-31.396,29.2651,2014-05,
-31.554722,29.245556,2014-05,
-29.033333,23.983333,2015-09,
-33.818056,19.694722,2014-05,
-33.13083,18.86278,2014-05,
-25.681111,31.783333,2014-05,
-25.67386,31.57527,2014-05,
-27.273889,28.49,2014-05,
-26.984722,26.632278,2014-05,
-29.160278,26.573333,2014-05,
-30.568333,29.422778,2014-05,
-31.104278,29.399722,2014-05,
-34.092222,21.295278,2014-05,
-34.075556,20.145556,2014-05,
-25.459639,28.264306,2014-05,
-24.183889,30.823889,2014-05,
-24.058889,31.237222,2014-05,
-26.905,32.324722,2014-05,
-27.169444,29.233889,2014-05,
-26.861111,28.884722,2014-05,
-26.73806,27.59194,2014-05,
-27.3,28.586944,2014-05,
-27.573056,24.746389,2014-05,
-30.570833,29.150556,2014-05,
-33.7075,18.974444,2014-05,
-32.94583,18.33667,2014-05,
-27.363611,31.783333,2014-05,
-31.031389,28.883333,2014-05,
-30.860139,29.07125,2014-05,
-30.775867,29.032217,2014-05,
-33.38056,19.30167,2014-05,
-33.088833,19.218783,2014-05,
-24.679167,30.8025,2014-05,
-27.602222,29.942778,2014-05,
-29.7775,29.470833,2014-05,
-29.987778,29.851667,2014-05,
-33.313889,19.074722,2014-05,
-34.065833,20.404167,2014-05,
-26.03611,30.99778,2014-05,
-30.733889,29.828333,2014-05,
-29.380556,30.2775,2014-05,
-27.00222,28.76528,2014-05,
-29.042222,24.6,2014-05,
-29.033333,23.983333,2014-05,
-28.69485,28.23487,2014-05,
-28.883333,27.89,2014-05,
-23.658056,31.05,2014-05,
-23.281,30.543056,2014-05,
-30.398056,30.601944,2014-05,
-29.028629,24.638389,2014-05,
-30.160091,27.40124,2014-05,
-30.336111,27.359444,2014-05,
-34.405833,19.600556,2014-05,
-27.356667,27.286389,2014-05,
-30.830556,26.921389,2014-05,
-22.769722,30.886944,2014-05,
-30.135739,30.674222,2014-05,
-29.658056,25.973333,2014-05,
-31.000833,26.353056,2014-05,
-30.679722,26.7125,2014-05,
-34.329722,18.990278,2014-05,
-33.897778,20.012778,2014-05,
-29.615556,27.065278,2014-05,
-29.803611,30.516111,2014-05,
-29.140556,31.391944,2014-05,
-28.801278,31.955389,2014-05,
-33.501667,21.624167,2014-05,
-22.935,28.004167,2014-05,
-24.282222,28.090278,2014-05,
-23.763056,27.908611,2014-05,
-28.747778,31.745833,2014-05,
-28.404444,30.013056,2014-05,
-31.436944,20.474722,2014-05,
-29.1825,23.575556,2014-05,
-28.768056,20.720556,2014-05,
-28.058889,30.373611,2014-05,
-22.225556,29.990556,2014-05,
-22.91028,29.61111,2014-05,
-25.578778,29.127472,2014-05,
-29.160278,26.573333,2014-06,
-24.670833,28.560833,2014-06,
-25.127778,27.628889,2014-06,
-25.20639,27.558,2014-06,
-24.69514,27.40906,2014-06,
-27.935,26.126667,2014-06,
-28.141944,26.417778,2014-06,
-28.338333,31.373611,2014-06,
-28.068333,31.55,2014-06,
-29.641944,30.6875,2014-06,
-24.396194,27.089833,2014-06,
-28.75,30.442778,2014-06,
-29.161667,30.629722,2014-06,
-34.005833,22.351111,2014-06,
-26.984722,26.632278,2014-06,
-27.902778,24.615556,2014-06,
-33.970833,22.548333,2014-06,
-28.308889,31.9025,2014-06,
-25.99136,27.84208,2014-06,
-26.73806,27.59194,2014-06,
-26.45,28.085833,2014-06,
-27.671111,27.236944,2014-06,
-31.396,29.2651,2014-06,
-31.554722,29.245556,2014-06,
-33.818056,19.694722,2014-06,
-23.658056,31.05,2014-06,
-23.281,30.543056,2014-06,
-25.681111,31.783333,2014-06,
-25.362222,31.956667,2014-06,
-28.735556,29.820556,2014-06,
-29.615556,27.065278,2014-06,
-30.570833,29.150556,2014-06,
-34.092222,21.295278,2014-06,
-34.075556,20.145556,2014-06,
-31.5653,18.3306,2014-06,
-32.94583,18.33667,2014-06,
-25.459639,28.264306,2014-06,
-25.810483,27.909552,2014-06,
-24.768889,31.39,2014-06,
-26.905,32.324722,2014-06,
-27.602222,29.942778,2014-06,
-27.00222,28.76528,2014-06,
-27.02314,28.59389,2014-06,
-27.273889,28.49,2014-06,
-27.3,28.586944,2014-06,
-28.69485,28.23487,2014-06,
-28.883333,27.89,2014-06,
-28.768056,20.720556,2014-06,
-30.568333,29.422778,2014-06,
-30.860139,29.07125,2014-06,
-30.775867,29.032217,2014-06,
-33.13083,18.86278,2014-06,
